,T03,T04,T05,T06,T01,T07,T09,T10,T11,T02
297,13755.0,26924.0,0.0,0.0,0.0,9589.0,0.0,0.0,0.0,2116
298,13949.0,24970.0,0.0,0.0,0.0,9757.0,0.0,0.0,0.0,2143
299,15106.0,25578.0,0.0,0.0,0.0,9752.0,0.0,0.0,0.0,2178
300,14150.0,23442.0,0.0,0.0,0.0,9335.0,0.0,0.0,0.0,2148
301,14818.0,30236.0,0.0,0.0,0.0,9463.0,0.0,0.0,0.0,2204
302,14761.0,29136.0,0.0,0.0,0.0,9975.0,0.0,0.0,0.0,2232
303,14355.0,23695.0,0.0,0.0,0.0,9561.0,0.0,0.0,0.0,2234
304,14952.0,22658.0,0.0,0.0,0.0,9437.0,0.0,0.0,0.0,2108
305,13928.0,28458.0,0.0,0.0,0.0,9530.0,0.0,0.0,0.0,2171
306,14359.0,23409.0,0.0,0.0,0.0,9941.0,0.0,0.0,0.0,2203
307,14939.0,24296.0,0.0,0.0,0.0,9855.0,0.0,0.0,0.0,2099
308,15096.0,22654.0,0.0,0.0,0.0,10376.0,0.0,0.0,0.0,2124
309,13459.0,16048.0,0.0,0.0,0.0,10405.0,0.0,0.0,0.0,2122
310,16144.0,31680.0,0.0,0.0,0.0,9857.0,0.0,0.0,0.0,2065
311,16690.0,33707.0,0.0,0.0,0.0,10305.0,0.0,0.0,0.0,1987
312,16575.0,28749.0,0.0,0.0,0.0,10182.0,0.0,0.0,0.0,1599
313,17123.0,31655.0,0.0,0.0,0.0,10215.0,0.0,0.0,0.0,2229
314,15726.0,24955.0,0.0,0.0,0.0,10064.0,0.0,0.0,0.0,2226
315,16597.0,25330.0,0.0,0.0,0.0,10198.0,0.0,0.0,0.0,2203
316,16293.0,23235.0,0.0,0.0,0.0,10476.0,0.0,0.0,0.0,2185
317,15978.0,24024.0,0.0,0.0,0.0,10500.0,0.0,0.0,0.0,2287
318,16226.0,25278.0,0.0,0.0,0.0,10515.0,0.0,0.0,0.0,2363
319,16283.0,22317.0,0.0,0.0,0.0,10547.0,0.0,0.0,0.0,2479
320,17128.0,30909.0,0.0,0.0,0.0,10577.0,0.0,0.0,0.0,2380
321,16848.0,32630.0,0.0,0.0,0.0,10665.0,0.0,0.0,0.0,2515
322,16036.0,26547.0,0.0,0.0,0.0,10687.0,0.0,0.0,0.0,2497
323,16591.0,0.0,0.0,0.0,0.0,10484.0,0.0,0.0,0.0,2563
324,16000.0,0.0,0.0,0.0,0.0,10286.0,0.0,0.0,0.0,2566
325,16702.0,0.0,0.0,0.0,0.0,10721.0,0.0,0.0,0.0,2505
326,16405.0,0.0,0.0,0.0,0.0,10723.0,0.0,0.0,0.0,2499
327,16393.0,0.0,0.0,0.0,0.0,10149.0,0.0,0.0,0.0,2517
328,15917.0,0.0,0.0,0.0,0.0,10596.0,0.0,0.0,0.0,2720
329,16742.0,0.0,0.0,0.0,0.0,10238.0,0.0,0.0,0.0,2610
330,16717.0,0.0,0.0,0.0,0.0,10212.0,0.0,0.0,0.0,2569
331,16815.0,0.0,0.0,0.0,0.0,10604.0,0.0,0.0,0.0,2603
332,16313.0,0.0,0.0,0.0,0.0,10408.0,0.0,0.0,0.0,2613
333,16324.0,0.0,0.0,0.0,0.0,9215.0,0.0,0.0,0.0,2645
334,16670.0,0.0,0.0,0.0,0.0,9080.0,0.0,0.0,0.0,2769
335,17111.0,0.0,0.0,0.0,0.0,9387.0,0.0,0.0,0.0,2823
336,17898.0,0.0,0.0,0.0,0.0,9411.0,0.0,0.0,0.0,2899
337,17638.0,0.0,0.0,0.0,0.0,9500.0,0.0,0.0,0.0,3137
338,17883.0,0.0,0.0,0.0,0.0,10131.0,0.0,0.0,0.0,3099
339,13021.0,0.0,0.0,0.0,0.0,10023.0,0.0,0.0,0.0,3286
340,15593.0,0.0,0.0,0.0,0.0,9692.0,0.0,0.0,0.0,3478
341,15268.0,0.0,0.0,0.0,0.0,9669.0,0.0,0.0,0.0,3435
342,15938.0,0.0,0.0,0.0,0.0,10007.0,0.0,0.0,0.0,3394
343,15144.0,0.0,0.0,0.0,0.0,10048.0,0.0,0.0,0.0,3439
344,15089.0,0.0,0.0,0.0,0.0,9974.0,0.0,0.0,0.0,3513
345,16178.0,0.0,0.0,0.0,0.0,9712.0,0.0,0.0,0.0,3549
346,14328.0,0.0,0.0,0.0,0.0,9972.0,0.0,0.0,0.0,3489
347,15430.0,0.0,0.0,0.0,0.0,10052.0,0.0,0.0,0.0,3596
348,15451.0,0.0,0.0,0.0,0.0,9735.0,0.0,0.0,0.0,3571
349,16253.0,0.0,0.0,0.0,0.0,9751.0,0.0,0.0,0.0,3347
350,14051.0,0.0,0.0,0.0,0.0,9134.0,0.0,0.0,0.0,3442
351,14803.0,0.0,0.0,0.0,0.0,9247.0,0.0,0.0,0.0,3486
352,14538.0,0.0,0.0,0.0,0.0,8928.0,0.0,0.0,0.0,3288
353,15050.0,0.0,0.0,0.0,0.0,8707.0,0.0,0.0,0.0,2892
354,15883.0,0.0,0.0,0.0,0.0,8437.0,0.0,0.0,0.0,3222
355,17075.0,0.0,0.0,0.0,0.0,8525.0,0.0,0.0,0.0,3230
356,17002.0,0.0,0.0,0.0,0.0,8418.0,0.0,0.0,0.0,3289
357,15997.0,0.0,0.0,0.0,0.0,8489.0,0.0,0.0,0.0,3254
358,15344.0,0.0,0.0,0.0,0.0,8316.0,0.0,0.0,0.0,3346
359,17117.0,0.0,0.0,0.0,0.0,8374.0,0.0,0.0,0.0,3414
360,16779.0,0.0,0.0,0.0,0.0,8492.0,0.0,0.0,0.0,3465
361,16786.0,0.0,0.0,0.0,0.0,8422.0,0.0,0.0,0.0,3551
362,14995.0,0.0,0.0,0.0,0.0,8446.0,0.0,0.0,0.0,3633
363,16930.0,0.0,0.0,0.0,0.0,8735.0,0.0,0.0,0.0,3683
364,16550.0,0.0,0.0,0.0,0.0,8745.0,0.0,0.0,0.0,3687
365,15392.0,0.0,0.0,0.0,0.0,8660.0,0.0,0.0,0.0,3738
366,16514.0,0.0,0.0,0.0,0.0,8693.0,0.0,0.0,0.0,3695
367,16003.0,0.0,0.0,0.0,0.0,8186.0,0.0,0.0,0.0,3773
368,16848.0,0.0,0.0,0.0,0.0,7936.0,0.0,0.0,0.0,3689
369,14602.0,0.0,0.0,0.0,0.0,19305.0,0.0,0.0,0.0,3916
370,18890.0,0.0,0.0,0.0,0.0,15872.0,0.0,0.0,0.0,3850
371,18552.0,0.0,0.0,0.0,0.0,11356.0,0.0,0.0,0.0,4086
372,17605.0,0.0,0.0,0.0,0.0,10923.0,0.0,0.0,0.0,4168
373,17690.0,0.0,0.0,0.0,0.0,11196.0,0.0,0.0,0.0,4144
374,18311.0,0.0,0.0,0.0,0.0,12420.0,0.0,0.0,0.0,4164
375,18291.0,0.0,0.0,0.0,0.0,16815.0,0.0,0.0,0.0,4166
376,18175.0,0.0,0.0,0.0,0.0,17482.0,0.0,0.0,0.0,4112
377,18870.0,0.0,0.0,0.0,0.0,17970.0,0.0,0.0,0.0,4305
378,18227.0,0.0,0.0,0.0,0.0,15367.0,0.0,0.0,0.0,4167
379,18678.0,0.0,0.0,0.0,0.0,19234.0,0.0,0.0,0.0,4237
380,18647.0,0.0,0.0,0.0,0.0,12007.0,0.0,0.0,0.0,4115
381,18554.0,0.0,0.0,0.0,0.0,18043.0,0.0,0.0,0.0,4168
382,16989.0,0.0,0.0,0.0,0.0,20954.0,0.0,0.0,0.0,4231
383,17577.0,0.0,0.0,0.0,0.0,21646.0,0.0,0.0,0.0,4287
384,18543.0,0.0,0.0,0.0,0.0,23589.0,0.0,0.0,0.0,4261
385,18477.0,0.0,0.0,0.0,0.0,25669.0,0.0,0.0,0.0,4374
386,18543.0,0.0,0.0,0.0,0.0,22699.0,0.0,0.0,0.0,4374
387,18443.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4293
388,18124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4366
389,19111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4457
390,17602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4513
391,17683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4214
392,18556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4311
393,17267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4203
394,17903.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3903
395,17772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4537
396,18382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4524
397,17372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4494
398,17835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4660
399,12234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4604
400,12840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4746
401,15514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4708
402,16031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4724
403,15939.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4589
404,17054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4739
405,16002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4881
406,16221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4712
407,16654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4579
408,16074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4750
409,16533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4765
410,16018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4846
411,17149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5060
412,16864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4865
413,16629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4454
414,15749.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4676
415,15159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4685
416,14981.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5035
417,14512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4979
418,14754.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4931
419,16488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4711
420,15605.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5008
421,17334.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4909
422,15656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4899
423,16252.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4947
424,16627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4940
425,17020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4919
426,16544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4816
427,16493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5126
428,15718.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4967
429,14578.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4952
430,19017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4920
431,19637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5067
432,19219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4942
433,19488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5052
434,18836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4794
435,18669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3928
436,18303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4742
437,18724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4650
438,18574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4643
439,19250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4687
440,18872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4736
441,19164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4802
442,19321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4953
443,18916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000
444,18287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4626
445,18107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4749
446,19363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4918
447,19089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4972
448,19898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5065
449,19657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5104
450,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5148
451,20610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5199
452,20193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5276
453,19686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5340
454,20145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5360
455,20103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5232
456,18972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5137
457,19544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5358
458,18974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5479
459,14133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5373
460,20919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5210
461,20966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5287
462,21027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5181
463,21488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5376
464,20963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5229
465,21247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5328
466,22342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5319
467,20398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5213
468,22533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5345
469,21466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5241
470,21704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5299
471,22421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5429
472,22214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5233
473,21507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5198
474,22561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5177
475,22944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4961
476,22435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4248
477,22813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5124
478,22864.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5151
479,21760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5026
480,22533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5260
481,22533.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5261
482,22061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4996
483,22136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4967
484,22517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5223
485,23055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5194
486,22819.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5335
487,22215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5281
488,22661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5307
489,19212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5525
490,18930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5148
491,18806.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5366
492,20817.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5426
493,20510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5323
494,19852.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5235
495,20121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5336
496,19923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5322
497,20167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5538
498,19956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5437
499,19944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5289
500,20881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5369
501,19180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5398
502,18212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5493
503,18586.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5639
504,18964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5617
505,18731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5418
506,18560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5496
507,19439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5756
508,19339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5668
509,18527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5556
510,18606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5515
511,12082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5404
512,16480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5800
513,16298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5609
514,16456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5485
515,16590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5446
516,16498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4685
517,16386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5550
518,16470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5790
519,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5622
520,15974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5746
521,15603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6035
522,17018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5914
523,16810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5730
524,16841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5893
525,17128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5854
526,16099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5774
527,15324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5772
528,15201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6074
529,15779.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5871
530,16702.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5878
531,16630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5909
532,15883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5876
533,17134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5966
534,16627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5984
535,16347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5893
536,15727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5894
537,15878.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6013
538,15828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5886
539,16661.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6138
540,15033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6089
541,14000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6202
542,20449.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6054
543,20699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5708
544,20619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000
545,19119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6019
546,21567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5982
547,21415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5864
548,21169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5998
549,21970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6058
550,20385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5859
551,19438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4694
552,19693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3980
553,18847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5369
554,18487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5455
555,18843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4666
556,20138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4050
557,18244.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4175
558,19830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5597
559,17627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5613
560,19353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5391
561,19928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5344
562,20883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5597
563,20165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5474
564,19468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5288
565,19592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5413
566,18551.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5332
567,19242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5702
568,20705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5628
569,20136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5675
570,20556.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5560
571,9247.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5923
572,16338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5697
573,15109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5821
574,15996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5952
575,16362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6082
576,16493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5769
577,15476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5713
578,16009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5999
579,14072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6041
580,14858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5877
581,14750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5959
582,14863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5913
583,15249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5691
584,15448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5920
585,16216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5788
586,16114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5910
587,14704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5694
588,16842.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5656
589,16612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5944
590,18938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5700
591,17303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5689
592,17721.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5922
593,17783.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5817
594,19288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5393
595,18268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4730
596,18153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5807
597,17084.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5876
598,18253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5761
599,18316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5667
600,18559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5821
601,2767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5486
602,19565.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5817
603,20715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5805
604,21218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6054
605,21146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5824
606,19930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100
607,19610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5908
608,19082.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6118
609,22461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6017
610,20920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5888
611,20659.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6137
612,20811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6083
613,19841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6101
614,20522.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6253
615,21934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6100
616,22612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6094
617,22004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6105
618,21523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5937
619,23001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6179
620,23458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6305
621,22611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6151
622,23775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6344
623,21997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5945
624,22267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6381
625,23638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6139
