,T03,T04,T05,T06,T02,index
8097,0.0,0.0,0.0,0.0,10075,8176
8098,0.0,0.0,0.0,0.0,9857,8177
8099,0.0,0.0,0.0,0.0,9954,8178
8100,0.0,0.0,0.0,0.0,10285,8179
8101,0.0,0.0,0.0,0.0,9907,8180
8102,0.0,0.0,0.0,0.0,10069,8181
8103,0.0,0.0,0.0,0.0,10302,8182
8104,0.0,0.0,0.0,0.0,10148,8183
8105,0.0,0.0,0.0,0.0,10216,8184
8106,0.0,0.0,0.0,0.0,10232,8185
8107,0.0,0.0,0.0,0.0,10217,8186
8108,0.0,0.0,0.0,0.0,10022,8187
8109,0.0,0.0,0.0,0.0,10105,8188
8110,0.0,0.0,0.0,0.0,9766,8189
8111,0.0,0.0,0.0,0.0,10246,8190
8112,0.0,0.0,0.0,0.0,9915,8191
8113,0.0,0.0,0.0,0.0,10092,8192
8114,0.0,0.0,0.0,0.0,10015,8193
8115,0.0,0.0,0.0,0.0,10134,8194
8116,0.0,0.0,0.0,0.0,10141,8195
8117,0.0,0.0,0.0,0.0,10176,8196
8118,0.0,0.0,0.0,0.0,9618,8197
8119,0.0,0.0,0.0,0.0,8970,8198
8120,0.0,0.0,0.0,0.0,5929,8199
8121,0.0,0.0,0.0,0.0,9925,8200
8122,0.0,0.0,0.0,0.0,10240,8201
8123,0.0,0.0,0.0,0.0,10005,8202
8124,0.0,0.0,0.0,0.0,9885,8203
8125,0.0,0.0,0.0,0.0,9865,8204
8126,0.0,0.0,0.0,0.0,9880,8205
8127,0.0,0.0,0.0,0.0,10339,8206
8128,0.0,0.0,0.0,0.0,9582,8207
8129,0.0,0.0,0.0,0.0,10045,8208
8130,0.0,0.0,0.0,0.0,9714,8209
8131,0.0,0.0,0.0,0.0,9904,8210
8132,0.0,0.0,0.0,0.0,10054,8211
8133,0.0,0.0,0.0,0.0,9914,8212
8134,0.0,0.0,0.0,0.0,10095,8213
8135,0.0,0.0,0.0,0.0,9629,8214
8136,0.0,0.0,0.0,0.0,10014,8215
8137,0.0,0.0,0.0,0.0,9675,8216
8138,0.0,0.0,0.0,0.0,10110,8217
8139,0.0,0.0,0.0,0.0,10190,8218
8140,0.0,0.0,0.0,0.0,9990,8219
8141,0.0,0.0,0.0,0.0,9954,8220
8142,0.0,0.0,0.0,0.0,10044,8221
8143,0.0,0.0,0.0,0.0,10135,8222
8144,0.0,0.0,0.0,0.0,10143,8223
8145,0.0,0.0,0.0,0.0,10058,8224
8146,0.0,0.0,0.0,0.0,9962,8225
8147,0.0,0.0,0.0,0.0,10207,8226
8148,0.0,0.0,0.0,0.0,10066,8227
8149,0.0,0.0,0.0,0.0,9923,8228
8150,0.0,0.0,0.0,0.0,9539,8229
8151,0.0,0.0,0.0,0.0,9917,8230
8152,0.0,0.0,0.0,0.0,9992,8231
8153,0.0,0.0,0.0,0.0,9803,8232
8154,0.0,0.0,0.0,0.0,10047,8233
8155,0.0,0.0,0.0,0.0,9740,8234
8156,0.0,0.0,0.0,0.0,10004,8235
8157,0.0,0.0,0.0,0.0,10062,8236
8158,0.0,0.0,0.0,0.0,9876,8237
8159,0.0,0.0,0.0,0.0,9653,8238
8160,0.0,0.0,0.0,0.0,8870,8239
8161,0.0,0.0,0.0,0.0,5547,8240
8162,0.0,0.0,0.0,0.0,10001,8241
8163,0.0,0.0,0.0,0.0,10142,8242
8164,0.0,0.0,0.0,0.0,9931,8243
8165,0.0,0.0,0.0,0.0,9874,8244
8166,0.0,0.0,0.0,0.0,9553,8245
8167,0.0,0.0,0.0,0.0,9868,8246
8168,0.0,0.0,0.0,0.0,10084,8247
8169,0.0,0.0,0.0,0.0,9815,8248
8170,0.0,0.0,0.0,0.0,9981,8249
8171,0.0,0.0,0.0,0.0,9757,8250
8172,0.0,0.0,0.0,0.0,10230,8251
8173,0.0,0.0,0.0,0.0,9918,8252
8174,0.0,0.0,0.0,0.0,10035,8253
8175,0.0,0.0,0.0,0.0,10107,8254
8176,0.0,0.0,0.0,0.0,9915,8255
8177,0.0,0.0,0.0,0.0,10022,8256
8178,0.0,0.0,0.0,0.0,9761,8257
8179,0.0,0.0,0.0,0.0,9999,8258
8180,0.0,0.0,0.0,0.0,10073,8259
8181,0.0,0.0,0.0,0.0,9672,8260
8182,0.0,0.0,0.0,0.0,9870,8261
8183,0.0,0.0,0.0,0.0,9910,8262
8184,0.0,0.0,0.0,0.0,10111,8263
8185,0.0,0.0,0.0,0.0,10066,8264
8186,0.0,0.0,0.0,0.0,9977,8265
8187,0.0,0.0,0.0,0.0,9766,8266
8188,0.0,0.0,0.0,0.0,10096,8267
8189,0.0,0.0,0.0,0.0,9792,8268
8190,0.0,0.0,0.0,0.0,9806,8269
8191,0.0,0.0,0.0,0.0,10233,8270
8192,0.0,0.0,0.0,0.0,10196,8271
8193,0.0,0.0,0.0,0.0,9943,8272
8194,0.0,0.0,0.0,0.0,9848,8273
8195,0.0,0.0,0.0,0.0,9788,8274
8196,0.0,0.0,0.0,0.0,9855,8275
8197,0.0,0.0,0.0,0.0,9992,8276
8198,0.0,0.0,0.0,0.0,10032,8277
8199,0.0,0.0,0.0,0.0,9880,8278
8200,0.0,0.0,0.0,0.0,8850,8279
8201,0.0,0.0,0.0,0.0,8934,8280
8202,0.0,0.0,0.0,0.0,5513,8281
8203,0.0,0.0,0.0,0.0,9669,8282
8204,0.0,0.0,0.0,0.0,9741,8283
8205,0.0,0.0,0.0,0.0,9829,8284
8206,0.0,0.0,0.0,0.0,9930,8285
8207,0.0,0.0,0.0,0.0,10252,8286
8208,0.0,0.0,0.0,0.0,9911,8287
8209,0.0,0.0,0.0,0.0,9889,8288
8210,0.0,0.0,0.0,0.0,9865,8289
8211,0.0,0.0,0.0,0.0,8612,8290
8212,0.0,0.0,0.0,0.0,10092,8291
8213,0.0,0.0,0.0,0.0,9863,8292
8214,0.0,0.0,0.0,0.0,10061,8293
8215,0.0,0.0,0.0,0.0,9877,8294
8216,0.0,0.0,0.0,0.0,10052,8295
8217,0.0,0.0,0.0,0.0,9930,8296
8218,0.0,0.0,0.0,0.0,10057,8297
8219,0.0,0.0,0.0,0.0,10194,8298
8220,0.0,0.0,0.0,0.0,9536,8299
8221,0.0,0.0,0.0,0.0,9800,8300
8222,0.0,0.0,0.0,0.0,10230,8301
8223,0.0,0.0,0.0,0.0,10063,8302
8224,0.0,0.0,0.0,0.0,10033,8303
8225,0.0,0.0,0.0,0.0,9977,8304
8226,0.0,0.0,0.0,0.0,9973,8305
8227,0.0,0.0,0.0,0.0,9570,8306
8228,0.0,0.0,0.0,0.0,9962,8307
8229,0.0,0.0,0.0,0.0,10041,8308
8230,0.0,0.0,0.0,0.0,10173,8309
8231,0.0,0.0,0.0,0.0,9837,8310
8232,0.0,0.0,0.0,0.0,10030,8311
8233,0.0,0.0,0.0,0.0,9944,8312
8234,0.0,0.0,0.0,0.0,9580,8313
8235,0.0,0.0,0.0,0.0,10171,8314
8236,0.0,0.0,0.0,0.0,9937,8315
8237,0.0,0.0,0.0,0.0,9819,8316
8238,0.0,0.0,0.0,0.0,10093,8317
8239,0.0,0.0,0.0,0.0,10040,8318
8240,0.0,0.0,0.0,0.0,9988,8319
8241,0.0,0.0,0.0,0.0,9652,8320
8242,0.0,0.0,0.0,0.0,9456,8321
8243,0.0,0.0,0.0,0.0,4736,8322
8244,0.0,0.0,0.0,0.0,9178,8323
8245,0.0,0.0,0.0,0.0,8867,8324
8246,0.0,0.0,0.0,0.0,9070,8325
8247,0.0,0.0,0.0,0.0,9081,8326
8248,0.0,0.0,0.0,0.0,9087,8327
8249,0.0,0.0,0.0,0.0,9500,8328
8250,0.0,0.0,0.0,0.0,9209,8329
8251,0.0,0.0,0.0,0.0,9052,8330
8252,0.0,0.0,0.0,0.0,9177,8331
8253,0.0,0.0,0.0,0.0,9174,8332
8254,0.0,0.0,0.0,0.0,9211,8333
8255,0.0,0.0,0.0,0.0,9081,8334
8256,0.0,0.0,0.0,0.0,9042,8335
8257,0.0,0.0,0.0,0.0,9040,8336
8258,0.0,0.0,0.0,0.0,9092,8337
8259,0.0,0.0,0.0,0.0,8940,8338
8260,0.0,0.0,0.0,0.0,9307,8339
8261,0.0,0.0,0.0,0.0,9012,8340
8262,0.0,0.0,0.0,0.0,8974,8341
8263,0.0,0.0,0.0,0.0,9443,8342
8264,0.0,0.0,0.0,0.0,9159,8343
8265,0.0,0.0,0.0,0.0,9072,8344
8266,0.0,0.0,0.0,0.0,9237,8345
8267,0.0,0.0,0.0,0.0,8985,8346
8268,0.0,0.0,0.0,0.0,9183,8347
8269,0.0,0.0,0.0,0.0,9057,8348
8270,0.0,0.0,0.0,0.0,9207,8349
8271,0.0,0.0,0.0,0.0,8891,8350
8272,0.0,0.0,0.0,0.0,8755,8351
8273,0.0,0.0,0.0,0.0,9071,8352
8274,0.0,0.0,0.0,0.0,8871,8353
8275,0.0,0.0,0.0,0.0,9085,8354
8276,0.0,0.0,0.0,0.0,8855,8355
8277,0.0,0.0,0.0,0.0,9319,8356
8278,0.0,0.0,0.0,0.0,9093,8357
8279,0.0,0.0,0.0,0.0,9118,8358
8280,0.0,0.0,0.0,0.0,8826,8359
8281,0.0,0.0,0.0,0.0,8789,8360
8282,0.0,0.0,0.0,0.0,8589,8361
8283,0.0,0.0,0.0,0.0,7685,8362
8284,0.0,0.0,0.0,0.0,4441,8363
8285,0.0,0.0,0.0,0.0,8888,8364
8286,0.0,0.0,0.0,0.0,8993,8365
8287,0.0,0.0,0.0,0.0,8685,8366
8288,0.0,0.0,0.0,0.0,8753,8367
8289,0.0,0.0,0.0,0.0,8940,8368
8290,0.0,0.0,0.0,0.0,8758,8369
8291,0.0,0.0,0.0,0.0,8889,8370
8292,0.0,0.0,0.0,0.0,8770,8371
8293,0.0,0.0,0.0,0.0,8749,8372
8294,0.0,0.0,0.0,0.0,8861,8373
8295,0.0,0.0,0.0,0.0,8938,8374
8296,0.0,0.0,0.0,0.0,9154,8375
8297,0.0,0.0,0.0,0.0,8727,8376
8298,0.0,0.0,0.0,0.0,8999,8377
8299,0.0,0.0,0.0,0.0,8739,8378
8300,0.0,0.0,0.0,0.0,8972,8379
8301,0.0,0.0,0.0,0.0,8914,8380
8302,0.0,0.0,0.0,0.0,8923,8381
8303,0.0,0.0,0.0,0.0,8958,8382
8304,0.0,0.0,0.0,0.0,8591,8383
8305,0.0,0.0,0.0,0.0,8988,8384
8306,0.0,0.0,0.0,0.0,8764,8385
8307,0.0,0.0,0.0,0.0,9093,8386
8308,0.0,0.0,0.0,0.0,8922,8387
8309,0.0,0.0,0.0,0.0,8802,8388
8310,0.0,0.0,0.0,0.0,9044,8389
8311,0.0,0.0,0.0,0.0,8866,8390
8312,0.0,0.0,0.0,0.0,8936,8391
8313,0.0,0.0,0.0,0.0,9026,8392
8314,0.0,0.0,0.0,0.0,9099,8393
8315,0.0,0.0,0.0,0.0,8697,8394
8316,0.0,0.0,0.0,0.0,8691,8395
8317,0.0,0.0,0.0,0.0,8747,8396
8318,0.0,0.0,0.0,0.0,8731,8397
8319,0.0,0.0,0.0,0.0,8877,8398
8320,0.0,0.0,0.0,0.0,8899,8399
8321,0.0,0.0,0.0,0.0,8871,8400
8322,0.0,0.0,0.0,0.0,8700,8401
8323,0.0,0.0,0.0,0.0,7778,8402
8324,0.0,0.0,0.0,0.0,8128,8403
8325,0.0,0.0,0.0,0.0,4365,8404
8326,0.0,0.0,0.0,0.0,8780,8405
8327,0.0,0.0,0.0,0.0,8402,8406
8328,0.0,0.0,0.0,0.0,8757,8407
8329,0.0,0.0,0.0,0.0,8836,8408
8330,0.0,0.0,0.0,0.0,8856,8409
8331,0.0,0.0,0.0,0.0,8719,8410
8332,0.0,0.0,0.0,0.0,8675,8411
8333,0.0,0.0,0.0,0.0,8863,8412
8334,0.0,0.0,0.0,0.0,8880,8413
8335,0.0,0.0,0.0,0.0,9040,8414
8336,0.0,0.0,0.0,0.0,8748,8415
8337,0.0,0.0,0.0,0.0,8633,8416
8338,0.0,0.0,0.0,0.0,8809,8417
8339,0.0,0.0,0.0,0.0,8749,8418
8340,0.0,0.0,0.0,0.0,8833,8419
8341,0.0,0.0,0.0,0.0,8766,8420
8342,0.0,0.0,0.0,0.0,8448,8421
8343,0.0,0.0,0.0,0.0,8610,8422
8344,0.0,0.0,0.0,0.0,8862,8423
8345,0.0,0.0,0.0,0.0,8812,8424
8346,0.0,0.0,0.0,0.0,9039,8425
8347,0.0,0.0,0.0,0.0,8892,8426
8348,0.0,0.0,0.0,0.0,8658,8427
8349,0.0,0.0,0.0,0.0,9145,8428
8350,0.0,0.0,0.0,0.0,8876,8429
8351,0.0,0.0,0.0,0.0,8818,8430
8352,0.0,0.0,0.0,0.0,8644,8431
8353,0.0,0.0,0.0,0.0,8749,8432
8354,0.0,0.0,0.0,0.0,8998,8433
8355,0.0,0.0,0.0,0.0,9245,8434
8356,0.0,0.0,0.0,0.0,8796,8435
8357,0.0,0.0,0.0,0.0,8993,8436
8358,0.0,0.0,0.0,0.0,8861,8437
8359,0.0,0.0,0.0,0.0,8802,8438
8360,0.0,0.0,0.0,0.0,8661,8439
8361,0.0,0.0,0.0,0.0,8793,8440
8362,0.0,0.0,0.0,0.0,8828,8441
8363,0.0,0.0,0.0,0.0,8519,8442
8364,0.0,0.0,0.0,0.0,8457,8443
8365,0.0,0.0,0.0,0.0,8023,8444
8366,0.0,0.0,0.0,0.0,4325,8445
8367,0.0,0.0,0.0,0.0,8886,8446
8368,0.0,0.0,0.0,0.0,8581,8447
8369,0.0,0.0,0.0,0.0,8619,8448
8370,0.0,0.0,0.0,0.0,8766,8449
8371,0.0,0.0,0.0,0.0,8633,8450
8372,0.0,0.0,0.0,0.0,8852,8451
8373,0.0,0.0,0.0,0.0,8478,8452
8374,0.0,0.0,0.0,0.0,8586,8453
8375,0.0,0.0,0.0,0.0,8837,8454
8376,0.0,0.0,0.0,0.0,8930,8455
8377,0.0,0.0,0.0,0.0,8726,8456
8378,0.0,0.0,0.0,0.0,8735,8457
8379,0.0,0.0,0.0,0.0,8647,8458
8380,0.0,0.0,0.0,0.0,8720,8459
8381,0.0,0.0,0.0,0.0,8708,8460
8382,0.0,0.0,0.0,0.0,8847,8461
8383,0.0,0.0,0.0,0.0,8634,8462
8384,0.0,0.0,0.0,0.0,8595,8463
8385,0.0,0.0,0.0,0.0,8763,8464
8386,0.0,0.0,0.0,0.0,8823,8465
8387,0.0,0.0,0.0,0.0,8690,8466
8388,0.0,0.0,0.0,0.0,8869,8467
8389,0.0,0.0,0.0,0.0,8638,8468
8390,0.0,0.0,0.0,0.0,8621,8469
8391,0.0,0.0,0.0,0.0,8746,8470
8392,0.0,0.0,0.0,0.0,8796,8471
8393,0.0,0.0,0.0,0.0,8800,8472
8394,0.0,0.0,0.0,0.0,8801,8473
8395,0.0,0.0,0.0,0.0,8645,8474
8396,0.0,0.0,0.0,0.0,8647,8475
8397,0.0,0.0,0.0,0.0,8622,8476
8398,0.0,0.0,0.0,0.0,8794,8477
8399,0.0,0.0,0.0,0.0,8878,8478
8400,0.0,0.0,0.0,0.0,8802,8479
8401,0.0,0.0,0.0,0.0,8652,8480
8402,0.0,0.0,0.0,0.0,8795,8481
8403,0.0,0.0,0.0,0.0,8751,8482
8404,0.0,0.0,0.0,0.0,8479,8483
8405,0.0,0.0,0.0,0.0,8580,8484
8406,0.0,0.0,0.0,0.0,8311,8485
8407,0.0,0.0,0.0,0.0,4366,8486
8408,0.0,0.0,0.0,0.0,9010,8487
8409,0.0,0.0,0.0,0.0,8374,8488
8410,0.0,0.0,0.0,0.0,8445,8489
8411,0.0,0.0,0.0,0.0,8749,8490
8412,0.0,0.0,0.0,0.0,8580,8491
8413,0.0,0.0,0.0,0.0,8592,8492
8414,0.0,0.0,0.0,0.0,8799,8493
8415,0.0,0.0,0.0,0.0,8604,8494
8416,0.0,0.0,0.0,0.0,8753,8495
8417,0.0,0.0,0.0,0.0,8688,8496
8418,0.0,0.0,0.0,0.0,8799,8497
8419,0.0,0.0,0.0,0.0,8750,8498
8420,0.0,0.0,0.0,0.0,8580,8499
8421,0.0,0.0,0.0,0.0,8931,8500
8422,0.0,0.0,0.0,0.0,8399,8501
8423,0.0,0.0,0.0,0.0,8599,8502
8424,0.0,0.0,0.0,0.0,8571,8503
8425,0.0,0.0,0.0,0.0,8593,8504
8426,0.0,0.0,0.0,0.0,8783,8505
8427,0.0,0.0,0.0,0.0,8398,8506
8428,0.0,0.0,0.0,0.0,8825,8507
8429,0.0,0.0,0.0,0.0,8429,8508
8430,0.0,0.0,0.0,0.0,8950,8509
8431,0.0,0.0,0.0,0.0,8951,8510
8432,0.0,0.0,0.0,0.0,8789,8511
8433,0.0,0.0,0.0,0.0,8620,8512
8434,0.0,0.0,0.0,0.0,8821,8513
8435,0.0,0.0,0.0,0.0,8587,8514
8436,0.0,0.0,0.0,0.0,8544,8515
8437,0.0,0.0,0.0,0.0,8588,8516
8438,0.0,0.0,0.0,0.0,8720,8517
8439,0.0,0.0,0.0,0.0,8820,8518
8440,0.0,0.0,0.0,0.0,8442,8519
8441,0.0,0.0,0.0,0.0,8732,8520
8442,0.0,0.0,0.0,0.0,8609,8521
8443,0.0,0.0,0.0,0.0,8953,8522
8444,0.0,0.0,0.0,0.0,8553,8523
8445,0.0,0.0,0.0,0.0,8565,8524
8446,0.0,0.0,0.0,0.0,8387,8525
8447,0.0,0.0,0.0,0.0,7580,8526
8448,0.0,0.0,0.0,0.0,4148,8527
8449,0.0,0.0,0.0,0.0,8407,8528
8450,0.0,0.0,0.0,0.0,8773,8529
8451,0.0,0.0,0.0,0.0,8738,8530
8452,0.0,0.0,0.0,0.0,8660,8531
8453,0.0,0.0,0.0,0.0,8604,8532
8454,0.0,0.0,0.0,0.0,8771,8533
8455,0.0,0.0,0.0,0.0,8782,8534
8456,0.0,0.0,0.0,0.0,8816,8535
8457,0.0,0.0,0.0,0.0,8620,8536
8458,0.0,0.0,0.0,0.0,8583,8537
8459,0.0,0.0,0.0,0.0,8623,8538
8460,0.0,0.0,0.0,0.0,8627,8539
8461,0.0,0.0,0.0,0.0,8611,8540
8462,0.0,0.0,0.0,0.0,8425,8541
8463,0.0,0.0,0.0,0.0,8714,8542
8464,0.0,0.0,0.0,0.0,8963,8543
8465,0.0,0.0,0.0,0.0,8738,8544
8466,0.0,0.0,0.0,0.0,8562,8545
8467,0.0,0.0,0.0,0.0,8775,8546
8468,0.0,0.0,0.0,0.0,8840,8547
8469,0.0,0.0,0.0,0.0,8645,8548
8470,0.0,0.0,0.0,0.0,8788,8549
8471,0.0,0.0,0.0,0.0,8584,8550
8472,0.0,0.0,0.0,0.0,8642,8551
8473,0.0,0.0,0.0,0.0,8637,8552
8474,0.0,0.0,0.0,0.0,8752,8553
8475,0.0,0.0,0.0,0.0,8723,8554
8476,0.0,0.0,0.0,0.0,8607,8555
8477,0.0,0.0,0.0,0.0,8735,8556
8478,0.0,0.0,0.0,0.0,8738,8557
8479,0.0,0.0,0.0,0.0,8612,8558
8480,0.0,0.0,0.0,0.0,8735,8559
8481,0.0,0.0,0.0,0.0,8699,8560
8482,0.0,0.0,0.0,0.0,8596,8561
8483,0.0,0.0,0.0,0.0,8532,8562
8484,0.0,0.0,0.0,0.0,8790,8563
8485,0.0,0.0,0.0,0.0,8853,8564
8486,0.0,0.0,0.0,0.0,8421,8565
8487,0.0,0.0,0.0,0.0,8358,8566
8488,0.0,0.0,0.0,0.0,7472,8567
8489,0.0,0.0,0.0,0.0,4219,8568
8490,0.0,0.0,0.0,0.0,8614,8569
8491,0.0,0.0,0.0,0.0,8744,8570
8492,0.0,0.0,0.0,0.0,8782,8571
8493,0.0,0.0,0.0,0.0,8592,8572
8494,0.0,0.0,0.0,0.0,8743,8573
8495,0.0,0.0,0.0,0.0,8804,8574
8496,0.0,0.0,0.0,0.0,8513,8575
8497,0.0,0.0,0.0,0.0,8747,8576
8498,0.0,0.0,0.0,0.0,8800,8577
8499,0.0,0.0,0.0,0.0,8603,8578
8500,0.0,0.0,0.0,0.0,8748,8579
8501,0.0,0.0,0.0,0.0,8753,8580
8502,0.0,0.0,0.0,0.0,8355,8581
8503,0.0,0.0,0.0,0.0,8583,8582
8504,0.0,0.0,0.0,0.0,8941,8583
8505,0.0,0.0,0.0,0.0,8375,8584
8506,0.0,0.0,0.0,0.0,8641,8585
8507,0.0,0.0,0.0,0.0,8584,8586
8508,0.0,0.0,0.0,0.0,8777,8587
8509,0.0,0.0,0.0,0.0,8625,8588
8510,0.0,0.0,0.0,0.0,8775,8589
8511,0.0,0.0,0.0,0.0,8521,8590
8512,0.0,0.0,0.0,0.0,8927,8591
8513,0.0,0.0,0.0,0.0,8656,8592
8514,0.0,0.0,0.0,0.0,8638,8593
8515,0.0,0.0,0.0,0.0,8552,8594
8516,0.0,0.0,0.0,0.0,8774,8595
8517,0.0,0.0,0.0,0.0,8745,8596
8518,0.0,0.0,0.0,0.0,8591,8597
8519,0.0,0.0,0.0,0.0,8701,8598
8520,0.0,0.0,0.0,0.0,8537,8599
8521,0.0,0.0,0.0,0.0,8547,8600
8522,0.0,0.0,0.0,0.0,8721,8601
8523,0.0,0.0,0.0,0.0,8611,8602
8524,0.0,0.0,0.0,0.0,8975,8603
8525,0.0,0.0,0.0,0.0,8906,8604
8526,0.0,0.0,0.0,0.0,8644,8605
8527,0.0,0.0,0.0,0.0,9012,8606
8528,0.0,0.0,0.0,0.0,8344,8607
8529,0.0,0.0,0.0,0.0,8272,8608
8530,0.0,0.0,0.0,0.0,4231,8609
8531,0.0,0.0,0.0,0.0,8597,8610
8532,0.0,0.0,0.0,0.0,8717,8611
8533,0.0,0.0,0.0,0.0,8755,8612
8534,0.0,0.0,0.0,0.0,8727,8613
8535,0.0,0.0,0.0,0.0,8624,8614
8536,0.0,0.0,0.0,0.0,8900,8615
8537,0.0,0.0,0.0,0.0,8757,8616
8538,0.0,0.0,0.0,0.0,8706,8617
8539,0.0,0.0,0.0,0.0,8544,8618
8540,0.0,0.0,0.0,0.0,8353,8619
8541,0.0,0.0,0.0,0.0,8895,8620
8542,0.0,0.0,0.0,0.0,8712,8621
8543,0.0,0.0,0.0,0.0,8931,8622
8544,0.0,0.0,0.0,0.0,8735,8623
8545,0.0,0.0,0.0,0.0,8361,8624
8546,0.0,0.0,0.0,0.0,8735,8625
8547,0.0,0.0,0.0,0.0,8272,8626
8548,0.0,0.0,0.0,0.0,8920,8627
8549,0.0,0.0,0.0,0.0,8692,8628
8550,0.0,0.0,0.0,0.0,8736,8629
8551,0.0,0.0,0.0,0.0,8591,8630
8552,0.0,0.0,0.0,0.0,8916,8631
8553,0.0,0.0,0.0,0.0,8777,8632
8554,0.0,0.0,0.0,0.0,8483,8633
8555,0.0,0.0,0.0,0.0,8626,8634
8556,0.0,0.0,0.0,0.0,8516,8635
8557,0.0,0.0,0.0,0.0,8766,8636
8558,0.0,0.0,0.0,0.0,8696,8637
8559,0.0,0.0,0.0,0.0,8687,8638
8560,0.0,0.0,0.0,0.0,8831,8639
8561,0.0,0.0,0.0,0.0,8645,8640
8562,0.0,0.0,0.0,0.0,8672,8641
8563,0.0,0.0,0.0,0.0,8020,8642
8564,0.0,0.0,0.0,0.0,8518,8643
8565,0.0,0.0,0.0,0.0,8718,8644
8566,0.0,0.0,0.0,0.0,8677,8645
8567,0.0,0.0,0.0,0.0,8508,8646
8568,0.0,0.0,0.0,0.0,8396,8647
8569,0.0,0.0,0.0,0.0,8366,8648
8570,0.0,0.0,0.0,0.0,7529,8649
8571,0.0,0.0,0.0,0.0,4398,8650
8572,0.0,0.0,0.0,0.0,8487,8651
8573,0.0,0.0,0.0,0.0,8628,8652
8574,0.0,0.0,0.0,0.0,8532,8653
8575,0.0,0.0,0.0,0.0,8336,8654
8576,0.0,0.0,0.0,0.0,8473,8655
8577,0.0,0.0,0.0,0.0,8312,8656
8578,0.0,0.0,0.0,0.0,8581,8657
8579,0.0,0.0,0.0,0.0,8277,8658
8580,0.0,0.0,0.0,0.0,8494,8659
8581,0.0,0.0,0.0,0.0,8547,8660
8582,0.0,0.0,0.0,0.0,8317,8661
8583,0.0,0.0,0.0,0.0,8762,8662
8584,0.0,0.0,0.0,0.0,8924,8663
8585,0.0,0.0,0.0,0.0,8445,8664
8586,0.0,0.0,0.0,0.0,8836,8665
8587,0.0,0.0,0.0,0.0,8727,8666
8588,0.0,0.0,0.0,0.0,8570,8667
8589,0.0,0.0,0.0,0.0,8619,8668
8590,0.0,0.0,0.0,0.0,8682,8669
8591,0.0,0.0,0.0,0.0,8990,8670
8592,0.0,0.0,0.0,0.0,8737,8671
8593,0.0,0.0,0.0,0.0,8599,8672
8594,0.0,0.0,0.0,0.0,8814,8673
8595,0.0,0.0,0.0,0.0,8460,8674
8596,0.0,0.0,0.0,0.0,8641,8675
8597,0.0,0.0,0.0,0.0,8611,8676
8598,0.0,0.0,0.0,0.0,8593,8677
8599,0.0,0.0,0.0,0.0,8570,8678
8600,0.0,0.0,0.0,0.0,8775,8679
8601,0.0,0.0,0.0,0.0,8375,8680
8602,0.0,0.0,0.0,0.0,8559,8681
8603,0.0,0.0,0.0,0.0,8232,8682
8604,0.0,0.0,0.0,0.0,8362,8683
8605,0.0,0.0,0.0,0.0,8766,8684
8606,0.0,0.0,0.0,0.0,8415,8685
8607,0.0,0.0,0.0,0.0,8578,8686
8608,0.0,0.0,0.0,0.0,8526,8687
8609,0.0,0.0,0.0,0.0,8243,8688
8610,0.0,0.0,0.0,0.0,8006,8689
8611,0.0,0.0,0.0,0.0,7727,8690
8612,0.0,0.0,0.0,0.0,4114,8691
8613,0.0,0.0,0.0,0.0,8802,8692
8614,0.0,0.0,0.0,0.0,8628,8693
8615,0.0,0.0,0.0,0.0,8635,8694
8616,0.0,0.0,0.0,0.0,8799,8695
8617,0.0,0.0,0.0,0.0,8531,8696
8618,0.0,0.0,0.0,0.0,8567,8697
8619,0.0,0.0,0.0,0.0,8574,8698
8620,0.0,0.0,0.0,0.0,8640,8699
8621,0.0,0.0,0.0,0.0,8562,8700
8622,0.0,0.0,0.0,0.0,8610,8701
8623,0.0,0.0,0.0,0.0,8638,8702
8624,0.0,0.0,0.0,0.0,8869,8703
8625,0.0,0.0,0.0,0.0,8599,8704
8626,0.0,0.0,0.0,0.0,8517,8705
8627,0.0,0.0,0.0,0.0,8686,8706
8628,0.0,0.0,0.0,0.0,8728,8707
8629,0.0,0.0,0.0,0.0,8443,8708
8630,0.0,0.0,0.0,0.0,8761,8709
8631,0.0,0.0,0.0,0.0,8721,8710
8632,0.0,0.0,0.0,0.0,8826,8711
8633,0.0,0.0,0.0,0.0,8622,8712
8634,0.0,0.0,0.0,0.0,8750,8713
8635,0.0,0.0,0.0,0.0,8745,8714
8636,0.0,0.0,0.0,0.0,8510,8715
8637,0.0,0.0,0.0,0.0,8784,8716
8638,0.0,0.0,0.0,0.0,8552,8717
8639,0.0,0.0,0.0,0.0,8512,8718
8640,0.0,0.0,0.0,0.0,8673,8719
8641,0.0,0.0,0.0,0.0,8528,8720
8642,0.0,0.0,0.0,0.0,8743,8721
8643,0.0,0.0,0.0,0.0,9114,8722
8644,0.0,0.0,0.0,0.0,8843,8723
8645,0.0,0.0,0.0,0.0,8409,8724
8646,0.0,0.0,0.0,0.0,8798,8725
8647,0.0,0.0,0.0,0.0,8786,8726
8648,0.0,0.0,0.0,0.0,8521,8727
8649,0.0,0.0,0.0,0.0,8655,8728
8650,0.0,0.0,0.0,0.0,8559,8729
8651,0.0,0.0,0.0,0.0,8214,8730
8652,0.0,0.0,0.0,0.0,7643,8731
8653,0.0,0.0,0.0,0.0,4228,8732
8654,0.0,0.0,0.0,0.0,8634,8733
8655,0.0,0.0,0.0,0.0,8598,8734
